Name,NHL.com Player ID,Skater/Goalie,Birthdate
George Parsons,8448088,S,
George Patterson,8448098,S,
George Pesut,8450320,S,
George Ranieri,8448247,S,
George Redding,8448297,G/S,
George Robertson,8448358,S,
George Senick,8448971,S,
George Servinis,8451301,S,
George Standing,8449148,S,
George Swarbrick,8449210,S,
Georges Laraque,8462060,S,
Georges Mantha,8447604,S,
Georges Vezina,8450137,G,
Georgi Romanov,8484312,G,
Georgii Merkulov,8483567,S,
Gerald Coleman,8470813,G,
Gerald Diduck,8446417,S,
Gerard Desaulniers,8445883,S,
Gerard Gallant,8447001,S,
Germain Gagnon,8446552,S,
German Rubtsov,8479424,S,
German Titov,8459672,S,
Gerry Abel,8444856,S,
Gerry Brisson,8445166,S,
Gerry Brown,8445185,S,
Gerry Carson,8445347,S,
Gerry Cheevers,8449853,G,
Gerry Couture,8445745,S,
Gerry Denoird,8445882,S,
Gerry Desjardins,8449868,G,
Gerry Ehman,8446142,S,
Gerry Fleming,8456274,S,
Gerry Foley,8446335,S,
Gerry Geran,8446580,S,
Gerry Goyer,8446622,S,
Gerry Gray,8449985,G,
Gerry Hart,8447666,S,
Gerry Heffernan,8446762,S,
Gerry James,8447041,S,
Gerry Lowrey,8447523,S,
Gerry Mayhew,8479933,S,
Gerry McNamara,8450039,G,
Gerry McNeil,8450041,G,
Gerry Meehan,8447829,S,
Gerry Melnyk,8447837,S,
Gerry Minor,8449616,S,
Gerry Munro,8447912,S,
Gerry O'Flaherty,8448050,S,
Gerry Odrowski,8448049,S,
Gerry Ouellette,8448077,S,
Gerry Pinder,8448153,S,
Gerry Plamondon,8448158,S,
Gerry Reid,8448308,S,
Gerry Rioux,8450849,S,
Gerry Shannon,8449001,S,
Gilbert Brule,8471680,S,
Gilbert Delorme,8446372,S,
Gilbert Dionne,8446415,S,
Gilbert Perreault,8450308,S,
Gilles Bilodeau,8445481,S,
Gilles Boisvert,8449832,G,
Gilles Dube,8445956,S,
Gilles Gilbert,8447170,G,
Gilles Gratton,8449984,G,
Gilles Hamel,8447485,S,
Gilles Lupien,8448905,S,
Gilles Marotte,8447617,S,
Gilles Mayer,8450026,G,
Gilles Meloche,8449550,G,
Gilles Senn,8480213,G,
Gilles Thibaudeau,8451915,S,
Gilles Tremblay,8449256,S,
Gilles Villemure,8450138,G,
Gino Cavallini,8446017,S,
Gino Odjick,8449961,S,
Gino Rozzini,8448586,S,
Giovanni Fiore,8479613,S,
Girard McDonald,8449418,S,
Givani Smith,8479379,S,
Gizzy Hart,8446727,S,
Glen Burdon,8445258,S,
Glen Cochrane,8446111,S,
Glen Cressman,8445809,S,
Glen Currie,8446269,S,
Glen Featherstone,8446778,S,
Glen Hanlon,8447505,G,
Glen Harmon,8446699,S,
Glen Metropolit,8462823,S,
Glen Murray,8458532,S,
Glen Richardson,8448329,S,
Glen Sather,8448788,S,
Glen Seabrooke,8451260,S,
Glen Sharpley,8451325,S,
Glen Skov,8449050,S,
Glen Smith,8449076,S,
Glen Sonmor,8449127,S,
Glen Wesley,8452371,S,
Glenn Anderson,8444945,S,
Glenn Brydson,8445233,S,
Glenn Gawdin,8478446,S,
Glenn Goldup,8447290,S,
Glenn Hall,8449988,G,
Glenn Healy,8447709,G,
Glenn Hicks,8447800,S,
Glenn Johannesen,8448286,S,
Glenn Merkosky,8449565,S,
Glenn Mulvenna,8457451,S,
Glenn Patrick,8448094,S,
Glenn Resch,8450802,G,
Glenn Smith,8449075,S,
Glenn Tomalty,8451920,S,
Goldie Prodgers,8448212,S,
Goran Bezina,8468107,S,
Goran Hogosta,8447945,G,
Gord Brooks,8445704,S,
Gord Brydson,8445234,S,
Gord Buttrey,8445299,S,
Gord Buynak,8445813,S,
Gord Byers,8445301,S,
Gord Davidson,8445847,S,
Gord Dineen,8446424,S,
Gord Donnelly,8446437,S,
Gord Fraser,8446489,S,
Gord Haidy,8446660,S,
Gord Hampson,8447498,S,
Gord Hannigan,8446691,S,
Gord Henry,8449992,G,
Gord Hollingworth,8446896,S,
Gord Hynes,8456683,S,
Gord Kannegiesser,8447135,S,
Gord Kluzak,8448515,S,
Gord Kuhn,8447242,S,
Gord Labossiere,8447265,S,
Gord Lane,8448649,S,
Gord McFarlane,8447771,S,
Gord McRae,8449515,G,
Gord McTavish,8447826,S,
Gord Murphy,8449754,S,
Gord Pettinger,8448139,S,
Gord Redahl,8448295,S,
Gord Reid,8448309,S,
Gord Sherven,8451346,S,
Gord Smith,8451529,S,
Gord Strate,8449196,S,
Gord Turlick,8449269,S,
Gord Walker,8452252,S,
Gord Williams,8452461,S,
Gord Wilson,8449552,S,
Gordie Bell,8449816,G,
Gordie Bruce,8445190,S,
Gordie Clark,8446095,S,
Gordie Drillon,8445950,S,
Gordie Dwyer,8465020,S,
Gordie Fashoway,8446194,S,
Gordie Haworth,8446748,S,
Gordie Howe,8448000,S,
Gordie Nelson,8447997,S,
Gordie Poirier,8448171,S,
Gordie Roberts,8450905,S,
Gordon Kruppke,8448482,S,
Gordon Laxton,8448710,G,
Gordon Mark,8449167,S,
Gordon Sherritt,8449016,S,
Gordon Spence,8444851,S,
Gordon Wappel,8452288,S,
Graeme Clarke,8481578,S,
Graeme Nicolson,8449880,S,
Graeme Townshend,8451954,S,
Graham Mink,8469920,S,
Grant Clitsome,8471482,S,
Grant Erickson,8446172,S,
Grant Fuhr,8446991,G,
Grant Hutton,8480306,S,
Grant Jennings,8448271,S,
Grant Ledyard,8448740,S,
Grant Lewis,8471253,S,
Grant Marshall,8458959,S,
Grant Martin,8449259,S,
Grant McNeill,8469518,S,
Grant Mulvey,8449734,S,
Grant Sasser,8451127,S,
Grant Stevenson,8470574,S,
Grant Warwick,8449363,S,
Greg Adams,8444894,S,1963-08-15
Greg Adams,8444898,S,1960-05-31
Greg Andrusak,8455452,S,
Greg Britz,8445682,S,
Greg Brown,8445655,S,
Greg Carroll,8445981,S,
Greg Classen,8468449,S,
Greg Crozier,8460563,S,
Greg De Vries,8460254,S,
Greg Fox,8446947,S,
Greg Gilbert,8447169,S,
Greg Hawgood,8447690,S,
Greg Hickey,8447785,S,
Greg Holst,8446904,S,
Greg Hotham,8447984,S,
Greg Hubick,8448024,S,
Greg Johnson,8456734,S,
Greg Johnston,8448328,S,
Greg Joly,8448363,S,
Greg Koehler,8467097,S,
Greg Kuznik,8465184,S,
Greg Leeb,8466403,S,
Greg Malone,8449101,S,
Greg Mauldin,8470203,S,
Greg McKegg,8475735,S,
Greg Meredith,8449569,S,
Greg Millen,8449627,G,
Greg Moore,8470735,S,
Greg Nemisz,8474587,S,
Greg Pankewicz,8459318,S,
Greg Paslawski,8450200,S,
Greg Pateryn,8474688,S,
Greg Polis,8450490,S,
Greg Rallo,8473867,S,
Greg Redquest,8450097,G,
Greg Smith,8451531,S,
Greg Smyth,8451570,S,
Greg Stefan,8451701,G,
Greg Terrion,8451882,S,
Greg Theberge,8451887,S,
Greg Zanon,8468636,S,
Gregg Boddy,8445104,S,
Gregg Naumenko,8467834,G,
Gregg Sheppard,8451335,S,
Gregory Campbell,8470169,S,
Gregory Hofmann,8476345,S,
Gregory Jacina,8469805,S,
Gregory Parks,8450197,S,
Gregory Stewart,8471457,S,
Gregory Tebbutt,8451875,S,
Gregory Vaydik,8452195,S,
Griffen Molino,8479969,S,
Griffin Reinhart,8476852,S,
Grigori Denisenko,8480844,S,
Grigori Panteleev,8459072,S,
Guillaume Brisebois,8478465,S,
Guillaume Desbiens,8470708,S,
Guillaume Latendresse,8471670,S,
Guillaume Lefebvre,8468707,S,
Gump Worsley,8450152,G,
Gus Bodnar,8445105,S,
Gus Forslund,8446411,S,
Gus Giesebrecht,8446583,S,
Gus Kyle,8447257,S,
Gus Mancuso,8447598,S,
Gus Marker,8447614,S,
Gus Mortson,8447899,S,
Gus Rivers,8448346,S,
Gustav Forsling,8478055,S,
Gustav Lindström,8480184,S,
Gustav Nyquist,8474679,S,
Gustav Olofsson,8477467,S,
Guy Carbonneau,8446036,S,
Guy Charron,8446044,S,
Guy Chouinard,8446057,S,
Guy Delparte,8446378,S,
Guy Gosselin,8447292,S,
Guy Hebert,8447715,G,
Guy Labrie,8447270,S,
Guy Lafleur,8448624,S,
Guy Lapointe,8448694,S,
Guy Larose,8448678,S,
Guy Leveque,8458556,S,
Guy Rousseau,8448582,S,
Guy Trottier,8449265,S,
Guyle Fielder,8446228,S,
Hago Harrington,8446703,S,
Hakan Loob,8448848,S,
Hal Brown,8445186,S,
Hal Cooper,8445542,S,
Hal Gill,8459628,S,
Hal Laycoe,8447349,S,
Hal Murphy,8450049,G,
Hal Picketts,8448149,S,
Hal Winkler,8450150,G,
Hamby Shore,8449025,S,
Hampus Lindholm,8476854,S,
Hank Bassen,8449804,G,
Hank Blade,8445085,S,
Hank Ciesla,8445468,S,
Hank Damore,8445842,S,
Hank Goldup,8446610,S,
Hank Lammens,8456959,S,
Hank Monteith,8447885,S,
Hank Nowak,8448035,S,
Hannes Hyvonen,8468130,S,
Hannu Jarvenpaa,8448253,S,
Hannu Kamppuri,8448408,G,
Hannu Toivonen,8470084,G,
Hannu Virta,8452233,S,
Hans Jonsson,8459700,S,
Hap Day,8445854,S,
Hap Emms,8446152,S,
Hap Holmes,8449997,G,
Hap Myers,8447971,S,
Hardy Astrom,8445121,G,
Hardy Haman Aktell,8479522,S,
Harije Vitolinish,8458321,S,
Harold Darragh,8445843,S,
Harold Druken,8466171,S,
Harold Halderson,8446662,S,
Harold Jackson,8447024,S,
Harold Phillipoff,8450347,S,
Harold Snepsts,8451587,S,
Harold Starr,8449160,G/S,
Harri Pesonen,8476849,S,
Harri Sateri,8474667,G,
Harrison Gray,8449986,G,
Harry Bell,8445045,S,
Harry Cameron,8445314,S,
Harry Connor,8445525,S,
Harry Dick,8445899,S,
Harry Foster,8446458,S,
Harry Frost,8446509,S,
Harry Helman,8446767,S,
Harry Howell,8446926,S,
Harry Hyland,8447013,S,
Harry Lumley,8450019,G,
Harry Meeking,8447832,S,
Harry Mummery,8447907,G/S,
Harry Oliver,8448055,S,
Harry Pidhirny,8448150,S,
Harry Taylor,8449219,S,
Harry Watson,8449369,S,
Harry York,8462824,S,
Harry Zolnierczyk,8476158,S,
Hartland Monahan,8449675,S,
Harvey Bennett,8445056,S,1952-08-09
Harvey Bennett,8449819,G,1925-07-23
Harvey Fraser,8446491,S,
Harvey Rockburn,8448428,S,
Harvey Teno,8450126,G,
Harvie Pocza,8450482,S,
Hayden Hodgson,8478173,S,
Haydn Fleury,8477938,S,
Hazen McAndrew,8447647,S,
Hec Fowler,8449920,G,
Hec Highton,8449994,G,
Hec Kilrea,8447181,S,
Hec Lalande,8447287,S,
Hec Lepine,8447465,S,
Hector Marini,8449140,S,
Helge Bostrom,8445127,S,
Helmut Balderis,8445245,S,
Hendrix Lapierre,8482148,S,
Henri Jokiharju,8480035,S,
Henri Richard,8448320,S,
Henrik Borgstrom,8479404,S,
Henrik Haapala,8480164,S,
Henrik Karlsson,8475431,G,
Henrik Lundqvist,8468685,G,
Henrik Samuelsson,8476868,S,
Henrik Sedin,8467876,S,
Henrik Tallinder,8466182,S,
Henrik Zetterberg,8468083,S,
Henry Boucha,8445129,S,
Henry Dyck,8445971,S,
Henry Harris,8444850,S,
Henry Hicks,8446857,S,
Henry Lehvonen,8447376,S,
Henry Thrun,8481567,S,
Herb Cain,8445307,S,
Herb Dickenson,8445903,S,
Herb Drury,8445955,S,
Herb Foster,8446459,S,
Herb Gardiner,8446564,S,
Herb Hamel,8446674,S,
Herb Mitchell,8447876,S,
Herb Raglan,8450650,S,
Herb Rheaume,8450099,G,
Herb Stuart,8450121,G,
Herbert Vasiljevs,8465975,S,
Herbie Lewis,8447484,S,
Hib Milks,8447859,S,
Hickey Nicholson,8448008,S,
Hillary Menard,8447841,S,
Hilliard Graves,8447365,S,
Hnat Domenichelli,8460573,S,
Hobie Kitchen,8447216,S,
Hooley Smith,8449077,S,
Horace Merrill,8447848,S,
Howard Lockhart,8450017,G,
Howard McNamara,8447815,S,
Howard Scruton,8451237,S,
Howard Walker,8452254,S,
Howie Glover,8446595,S,
Howie Hughes,8446964,S,
Howie Mackie,8447575,S,
Howie Meeker,8447831,S,
Howie Menard,8447845,S,
Howie Morenz,8447888,S,
Howie Young,8449667,S,
Hub Anslow,8444953,S,
Hub Macey,8447539,S,
Hub Wilson,8449553,S,
Hubie McDonough,8449412,S,
Hudson Fasching,8477392,S,
Hugh Bolton,8445115,S,
Hugh Coflin,8445503,S,
Hugh Currie,8445832,S,
Hugh Harris,8446713,S,
Hugh Harvey,8446730,S,
Hugh Jessiman,8470605,S,
Hugh Lehman,8450013,G,
Hugh McGing,8481070,S,
Hugh Millar,8447861,S,
Hugh Plaxton,8448159,G/S,
Hugo Alnefelt,8481597,G,
Hunter Drew,8481003,S,
Hunter McKown,8484125,S,
Hunter Miska,8480112,G,
Hunter Shepard,8482411,G,
Hunter Shinkaruk,8477445,S,
Hy Buller,8445244,S,
Iain Duncan,8446516,S,
Iain Fraser,8456306,S,
Ian Cole,8474013,S,
Ian Cushenan,8445835,S,
Ian Herbers,8456576,S,
Ian Kidd,8448479,S,
Ian Laperriere,8459094,S,
Ian Mackintosh,8447541,S,
Ian MacNeil,8462112,S,
Ian McCoshen,8477452,S,
Ian McKegney,8447789,S,
Ian Mitchell,8480070,S,
Ian Moran,8457421,S,
Ian Turnbull,8451990,S,
Ian White,8470273,S,
Igor Chibirev,8459363,S,
Igor Korolev,8458974,S,
Igor Kravchuk,8458585,S,
Igor Larionov,8448669,S,
Igor Liba,8448830,S,
Igor Nikulin,8462137,S,
Igor Ozhiganov,8480943,S,
Igor Radulov,8468554,S,
Igor Shesterkin,8478048,G,
Igor Ulanov,8458715,S,
Igor Viazmikin,8452238,S,
Iiro Jarvi,8448255,S,
Iiro Pakarinen,8476336,S,
Iiro Tarkki,8476243,G,
Ike Hildebrand,8446859,S,
Ike Klingbeil,8447222,S,
Ilkka Heikkinen,8475128,S,
Ilkka Pikkarainen,8470225,S,
Ilkka Sinisalo,8451383,S,
Ilya Bryzgalov,8468524,G,
Ilya Byakin,8459683,S,
Ilya Kovalchuk,8469454,S,
Ilya Lyubushkin,8480950,S,
Ilya Mikheyev,8481624,S,
Ilya Samsonov,8478492,G,
Ilya Solovyov,8482470,S,
Ilya Sorokin,8478009,G,
Ilya Zubov,8471763,S,
Inge Hammarstrom,8447494,S,
Irv Frew,8446502,S,
Irv McGibbon,8447772,S,
Irv Spencer,8449132,S,
Irwin Boyd,8445150,S,
Isaac Ratcliffe,8480019,S,
Isaak Phillips,8482192,S,
Isac Lundestrom,8480806,S,
Isak Rosen,8482765,S,
Ivan Baranka,8470643,S,
Ivan Barbashev,8477964,S,
Ivan Boldirev,8445591,S,
Ivan Chekhovich,8480276,S,
Ivan Ciernik,8465230,S,
Ivan Droppa,8456115,S,
Ivan Fedotov,8478905,G,
Ivan Hlinka,8447868,S,
Ivan Huml,8468539,S,
Ivan Irwin,8447022,S,
Ivan Ivan,8483930,S,
Ivan Johnson,8447098,S,
Ivan Majesky,8469710,S,
Ivan Miroshnichenko,8483491,S,
Ivan Mitchell,8450044,G,
Ivan Novoseltsev,8466225,S,
Ivan Prosvetov,8481031,G,
Ivan Provorov,8478500,S,
Ivan Vishnevskiy,8473582,S,
J-F Berube,8475234,G,
J-P Dumont,8464957,S,
J.C. Beaudin,8478833,S,
J.C. Tremblay,8451960,S,
J.J. Daigneault,8446286,S,
J.P. Bordeleau,8445600,S,
J.P. Leblanc,8448731,S,
J.P. Parise,8450196,S,
J.T. Compher,8477456,S,
J.T. Miller,8476468,S,
Jaccob Slavin,8476958,S,
Jack Adams,8444861,S,
Jack Ahcan,8482072,S,
Jack Arbour,8444964,S,
Jack Bionda,8445081,S,
Jack Borotsik,8445605,S,
Jack Bownass,8445147,S,
Jack Brownschidle,8445719,S,
Jack Caffery,8445303,S,
Jack Campbell,8475789,G,
Jack Capuano,8445917,S,
Jack Carlson,8445932,S,
Jack Church,8445467,S,
Jack Coughlin,8445740,S,
Jack Crawford,8445767,S,
Jack Darragh,8445844,G/S,
Jack Drury,8480835,S,
Jack Dyte,8445995,S,
Jack Egers,8446141,S,
Jack Eichel,8478403,S,
Jack Evans,8446173,S,
Jack Forsey,8446409,S,
Jack Gelineau,8449977,G,
Jack Gordon,8446615,S,
Jack Hamilton,8446688,S,
Jack Hillen,8474519,S,
Jack Howard,8446923,S,
Jack Hughes,8448071,S,1957-07-20
Jack Hughes,8481559,S,2001-05-14
Jack Jackson,8447026,S,
Jack Johnson,8471677,S,
Jack Keating,8447141,S,
Jack LaFontaine,8479581,G,
Jack Lancien,8447317,S,
Jack Laviolette,8447348,S,
Jack LeClair,8447361,S,
Jack Leswick,8447469,S,
Jack Lynch,8447531,S,
Jack MacKell,8447791,S,
Jack Mann,8447599,S,
Jack Markle,8447615,S,
Jack Marks,8447616,S,
Jack Martin,8447626,S,
Jack McBain,8480855,S,
Jack McCartan,8450028,G,
Jack McDonald,8447761,S,1887-02-28
Jack McDonald,8447762,S,1921-11-24
Jack McGill,8447773,S,1920-09-19
Jack McGill,8447777,S,1910-11-03
Jack McIlhargey,8449436,S,
Jack McIntyre,8447786,S,
Jack McLean,8447797,S,
Jack McVicar,8447828,S,
Jack Miller,8447871,S,
Jack Norris,8450054,G,
Jack O'Callahan,8449949,S,
Jack Portland,8448179,S,
Jack Pratt,8448188,S,
Jack Price,8448193,S,
Jack Quinn,8482097,S,
Jack Rathbone,8480056,S,
Jack Riley,8448331,S,
Jack Rodewald,8478268,S,
Jack Roslovic,8478458,S,
Jack Shewchuk,8449017,S,
Jack Shill,8449022,S,
Jack Skille,8471681,S,
Jack St. Ivany,8481030,S,
Jack Stanfield,8449150,S,
Jack Stewart,8449184,S,
Jack Stoddard,8449193,S,
Jack Studnicka,8480021,S,
Jack Thompson,8482144,S,
Jack Tomson,8449235,S,
Jack Valiquette,8452155,S,
Jack Walker,8449310,S,
Jackie McLeod,8447803,S,
Jackie Schmidt,8448928,S,
Jackson Blake,8482809,S,
Jackson Cates,8482654,S,
Jackson LaCombe,8481605,S,
Jacob Bernard-Docker,8480879,S,
Jacob Bryson,8480196,S,
Jacob de la Rose,8477455,S,
Jacob Josefson,8475185,S,
Jacob Larsson,8478491,S,
Jacob MacDonald,8479439,S,
Jacob Markstrom,8474593,G,
Jacob Moverare,8479421,S,
Jacob Nilsson,8480954,S,
Jacob Perreault,8482150,S,
Jacob Peterson,8480216,S,
Jacob Trouba,8476885,S,
Jacques Caron,8445966,G,
Jacques Cloutier,8446089,G,
Jacques Cossette,8446170,S,
Jacques Deslauriers,8445886,S,
Jacques Laperriere,8447325,S,
Jacques Lemaire,8448756,S,
Jacques Lemieux,8447381,S,
Jacques Locas,8447509,S,
Jacques Mailhot,8449066,S,
Jacques Plante,8450066,G,
Jacques Richard,8450815,S,
Jacques Toupin,8449247,S,
Jaden Schwartz,8475768,S,
Jaime Sifers,8472338,S,
Jake Allen,8474596,G,
Jake Bean,8479402,S,
Jake Bischoff,8476987,S,
Jake Chelios,8477865,S,
Jake Christiansen,8481161,S,
Jake DeBrusk,8478498,S,
Jake Dotchin,8477009,S,
Jake Dowell,8471352,S,
Jake Evans,8478133,S,
Jake Forbes,8449918,G,
Jake Gardiner,8474581,S,
Jake Guentzel,8477404,S,
Jake Leschyshyn,8479991,S,
Jake Livingstone,8484256,S,
Jake Lucchini,8481422,S,
Jake McCabe,8476931,S,
Jake Middleton,8478136,S,
Jake Muzzin,8474162,S,
Jake Neighbours,8482089,S,
Jake Oettinger,8479979,G,
Jake Rathwell,8448248,S,
Jake Sanderson,8482105,S,
Jake Virtanen,8477937,S,
Jake Walman,8478013,S,
Jakob Chychrun,8479345,S,
Jakob Forsbacka Karlsson,8478417,S,
Jakob Lilja,8481650,S,
Jakob Pelletier,8481592,S,
Jakob Silfverberg,8475164,S,
Jakub Cutta,8468541,S,
Jakub Galvas,8480231,S,
Jakub Jerabek,8480143,S,
Jakub Kindl,8471693,S,
Jakub Klepis,8470134,S,
Jakub Lauko,8480880,S,
Jakub Nakladal,8478562,S,
Jakub Petruzalek,8471477,S,
Jakub Voracek,8474161,S,
Jakub Vrana,8477944,S,
Jakub Zboril,8478415,S,
Jalen Chatfield,8478970,S,
Jamal Mayers,8459514,S,
Jame Pollock,8466236,S,
James Bedard,8445040,S,
James Black,8445493,S,
James Camazzola,8445880,S,
James Hamblin,8480468,S,
James Hughes,8446966,S,
James Jarvis,8447050,S,
James Malatesta,8482744,S,
James Masters,8449285,S,
James McGeough,8449443,S,
James McTaggart,8449507,S,
James Neal,8471707,S,
James Patrick,8450223,S,
James Reimer,8473503,G,
James Sheppard,8473536,S,
James Stewart Jr,8451721,G,
James van Riemsdyk,8474037,S,
James Walsh,8452279,S,
James Warner,8452294,S,
James Wisniewski,8470222,S,
James Wright,8474674,S,
Jamie Allison,8459466,S,
Jamie Arniel,8474657,S,
Jamie Baker,8445202,S,1966-08-31
Jamie Baker,8445204,S,1968-03-22
Jamie Benn,8473994,S,
Jamie Devane,8475190,S,
Jamie Doornbosch,8475990,S,
Jamie Drysdale,8482142,S,
Jamie Fraser,8473827,S,
Jamie Fritsch,8475115,S,
Jamie Gallimore,8447003,S,
Jamie Heward,8456588,S,
Jamie Hislop,8447865,S,
Jamie Hunt,8472375,S,
Jamie Huscroft,8448104,S,
Jamie Langenbrunner,8459457,S,
Jamie Leach,8448771,S,
Jamie Linden,8460045,S,
Jamie Lundmark,8467882,S,
Jamie Macoun,8449009,S,
Jamie McBain,8473571,S,
Jamie McGinn,8473465,S,
Jamie McLennan,8458562,G,
Jamie Oleksiak,8476467,S,
Jamie Pushor,8458546,S,
Jamie Ram,8458725,G,
Jamie Rivers,8459484,S,
Jamie Storr,8460497,G,
Jamie Tardif,8470704,S,
Jamie Wright,8460587,S,
Jan Benda,8460851,S,
Jan Bulis,8464998,S,
Jan Caloun,8459011,S,
Jan Erixon,8446712,S,
Jan Hejda,8470699,S,
Jan Hlavac,8462081,S,
Jan Hrdina,8462159,S,
Jan Jenik,8480890,S,
Jan Lasak,8467938,G,
Jan Ludvig,8448844,S,
Jan Mertzig,8467527,S,
Jan Mursak,8473569,S,
Jan Nemecek,8460701,S,
Jan Rutta,8480172,S,
Jan Vopat,8458993,S,
Jani Hakanpää,8475825,S,
Jani Hurme,8466192,G,
Jani Rita,8467886,S,
Janis Moser,8482655,S,
Janis Sprukts,8468714,S,
Janne Kuokkanen,8479511,S,
Janne Laukkanen,8458805,S,
Janne Niinimaa,8459458,S,
Janne Niskala,8471359,S,
Janne Ojanen,8449964,S,
Janne Pesonen,8471480,S,
Jannik Hansen,8471498,S,
Jansen Harkins,8478424,S,
Jared Aulin,8468527,S,
Jared Boll,8471766,S,
Jared Coreau,8477225,G,
Jared Cowen,8475174,S,
Jared McCann,8477955,S,
Jared Ross,8472248,S,
Jared Spurgeon,8474716,S,
Jared Staal,8474615,S,
Jaret Anderson-Dolan,8479994,S,
Jari Gronstrand,8447436,S,
Jari Kaarela,8448412,G,
Jari Kurri,8448569,S,
Jari Torkki,8451932,S,
Jarkko Immonen,8470282,S,
Jarkko Ruutu,8467393,S,
Jarkko Varvio,8458970,S,
Jarmo Kekalainen,8448422,S,
Jarmo Myllys,8449775,G,
Jarno Kultanen,8468654,S,
Jarod Palmer,8475679,S,
Jarome Iginla,8462042,S,
Jaromir Jagr,8448208,S,
Jaroslav Balastik,8470185,S,
Jaroslav Bednar,8469502,S,
Jaroslav Halak,8470860,G,
Jaroslav Hlinka,8473979,S,
Jaroslav Jirik,8447057,S,
Jaroslav Kristek,8467376,S,
Jaroslav Modry,8457403,S,
Jaroslav Obsut,8462220,S,
Jaroslav Otevrel,8458647,S,
Jaroslav Pouzar,8450513,S,
Jaroslav Sevcik,8451297,S,
Jaroslav Spacek,8467439,S,
Jaroslav Svejkovsky,8464970,S,
Jaroslav Svoboda,8467535,S,
Jarred Tinordi,8475797,S,
Jarret Stoll,8468526,S,
Jarrett Deuling,8458992,S,
Jarrod Skalde,8451392,S,
Jason Akeson,8475917,S,
Jason Allison,8459439,S,
Jason Arnott,8459429,S,
Jason Bacashihua,8469479,G,
Jason Blake,8467844,S,
Jason Bonsignore,8460494,S,
Jason Botterill,8460510,S,
Jason Bowen,8458952,S,
Jason Chimera,8466251,S,
Jason Cirone,8455879,S,
Jason Dawe,8458549,S,
Jason Demers,8474218,S,
Jason Dickinson,8477450,S,
Jason Doig,8462063,S,
Jason Garrison,8474520,S,
Jason Herter,8456586,S,
Jason Holland,8460529,S,
Jason Jaffray,8468881,S,
Jason Jaspers,8467944,S,
Jason Kasdorf,8476309,G,
Jason King,8469656,S,
Jason Krog,8467857,S,
Jason LaBarbera,8467391,G,
Jason Lafreniere,8448627,S,
Jason MacDonald,8459078,S,
Jason Marshall,8457222,S,
Jason McBain,8459017,S,
Jason Miller,8449632,S,
Jason Morgan,8462149,S,
Jason Muzzatti,8457463,G,
Jason Podollan,8460522,S,
Jason Polin,8484255,S,
Jason Pominville,8469506,S,
Jason Robertson,8480027,S,
Jason Ruff,8457883,S,
Jason Ryznar,8470075,S,
Jason Simon,8458033,S,
Jason Smith,8458954,S,
Jason Spezza,8469455,S,
Jason Strudwick,8460555,S,
Jason Ward,8466147,S,
Jason Widmer,8459112,S,
Jason Wiemer,8460498,S,
Jason Williams,8468789,S,
Jason Woolley,8458454,S,
Jason York,8458468,S,
Jason Zent,8458485,S,
Jason Zucker,8475722,S,
Jasper Weatherby,8481061,S,
Jassen Cullimore,8458543,S,
Jaxson Stauber,8483530,G,
Jay Beagle,8474291,S,
Jay Bouwmeester,8470151,S,
Jay Caufield,8446013,S,
Jay Harrison,8469531,S,
Jay Henderson,8466368,S,
Jay Johnston,8448351,S,
Jay Leach,8467436,S,
Jay Mazur,8449319,S,
Jay McClement,8469508,S,
Jay McKee,8462045,S,
Jay Miller,8449624,S,
Jay Pandolfo,8459454,S,
Jay Rosehill,8470816,S,
Jay Wells,8452366,S,
Jayce Hawryluk,8477963,S,
Jaycob Megna,8477034,S,
Jayden Halbgewachs,8480304,S,
Jayden Struble,8481593,S,
Jayson Megna,8477126,S,
Jayson More,8449694,S,
JC Lipon,8477076,S,
Jean Beliveau,8445408,S,
Jean Bourcier,8445141,S,
Jean Claude Bergeron,8445438,G,
Jean Cusson,8445837,S,
Jean Gauthier,8446574,S,
Jean Hamel,8447482,S,
Jean Lemieux,8447452,S,
Jean Levasseur,8448807,G,
Jean Marois,8450021,G,
Jean Paul Denis,8445869,S,
